utorso,0.254838511282,0.166216386984,0.448105796713,-0.980158665313,-0.170615723188,-0.100892347646,
utorso,0.254283103055,-0.168398031106,0.45029996718,-0.979757583389,0.171973772247,-0.102469992933,
r_larm,0.0613912567496,0.00224830165612,0.00453832624822,-1.0,-2.77555756156e-17,-8.32667268469e-17,
l_clav,-0.00594781826817,-0.153307525666,-0.21975305035,1.57429551473e-06,0.858743263716,-0.512406095807,
l_scap,-0.0818915599856,-0.110443791224,-0.0190796401894,1.0,-3.55618312575e-17,-2.65666955129e-07,
r_larm,-0.00376371403245,-0.112451548907,0.039355898375,0.0678983266656,-0.0983027401643,-0.992837543867,
l_scap,0.0696039199829,-0.00276529469332,0.000279710162105,-1.0,2.3951807069e-17,5.91960162502e-17,
l_larm,0.0613912567496,-0.00128566233287,0.00213923610783,-1.0,2.77555756156e-17,2.77555756156e-17,
r_uleg,-0.0214863318771,0.0737652073536,-0.180717799212,-0.0202463737983,-0.999775159019,0.00630204386477,
l_ufarm,-0.0512127065215,0.125781049776,-0.00390270260086,0.997883723585,5.55111512313e-17,0.0650236434199,
l_ufarm,-0.0621779970825,0.0118730899474,0.00143361403211,0.99979729706,-0.0131220648268,0.0152701082604,
r_uarm,-0.0842111930251,-0.118267514932,0.00895230013,0.999999999999,1.08500720472e-06,-3.07028647777e-07,
l_scap,-0.0875755679415,-0.00188387386623,-0.00136519610789,1.0,8.93799480712e-09,-2.29393567923e-08,
r_ufarm,0.062026001513,0.00487434100595,0.00225368467659,-0.999833720751,-0.0119049501105,0.013813146385,
r_ufarm,-0.0621779970825,0.0107953375765,-0.00348723570035,0.999769977036,-0.0139774804153,0.0162672388249,
r_scap,-0.0818915629586,-0.120657523388,-0.0302706143996,1.0,-4.54824267196e-17,-2.65666955137e-07,
r_scap,0.0727665275335,-0.126804113983,-0.0111500521159,-1.0,5.33089694411e-17,-9.55321524824e-18,
utorso,-0.216032642804,-0.171766010487,0.4105241918,0.0563117147972,0.98919709597,0.13534436117,
r_uleg,0.065971505515,0.000362175910334,-0.213281556386,-0.977779395229,-0.00792461821882,0.209486645616,
pelvis,-0.112653968448,-0.0048422948421,-0.145453993992,-0.0371690952951,-2.71050543121e-20,0.99930899043,
utorso,-0.293302469692,0.124742622218,0.440307575723,0.966469656162,-0.220772892555,-0.131132504095,
utorso,-0.294700027195,0.105408978271,0.0715481675676,0.969091627656,-0.143030665013,0.201006582164,
utorso,-0.293985086597,-0.117625511348,0.43616589308,0.970725244685,0.177979455056,-0.16129418126,
utorso,-0.290054729742,-0.118182272308,0.0756848080251,0.972254084145,0.21551835721,0.0909606154852,
utorso,-0.23133859244,0.172224220292,0.0970018739677,0.050811687481,-0.988136008789,-0.14493239993,
utorso,-0.310665875673,0.00256998407786,0.2525849557,0.999999994509,-0.000104736460904,-3.4547331654e-06,
utorso,0.273527384978,-0.00861773451584,0.365119482075,-0.999951985533,0.00972553459004,-0.00120025215187,
utorso,-0.23105179235,0.172224311586,0.423222166374,0.0531126468331,-0.996258907629,0.0681706367532,
r_uleg,-0.036447001398,-0.0742647446704,-0.187706009461,-0.000464065700339,0.999979190883,0.00643447303901,
pelvis,-0.111363139023,0.0525574508649,-0.145534213123,-0.0454524268939,1.35525271561e-20,0.998966504388,
utorso,0.167270029711,-0.098081661883,0.0672612540372,-0.602515917705,0.747792864813,0.278891377147,
l_ufarm,0.062026001513,0.00775193842606,0.0073264555348,-0.999842378894,-0.0115908871436,0.013448743536,
